ticker,year,quarter,fiscal_period,total_blocks,total_words,candidate_blocks,ai_related_blocks,ai_adoption_related_blocks,ai_innovation_related_blocks,ai_adoption_score_sum,ai_innovation_score_sum,ai_adoption_score_mean_candidates,ai_innovation_score_mean_candidates,high_adoption_ai_related_blocks,high_innovation_ai_related_blocks,measurable_impact_adoption_blocks,measurable_impact_innovation_blocks,product_innovation_blocks,process_innovation_blocks,technology_innovation_blocks,ai_adoption_score_mean_ai_related,ai_innovation_score_mean_ai_related,share_candidate_blocks,share_ai_related_blocks,ai_adoption_score_sum_norm_blocks,ai_adoption_score_sum_norm_words,share_ai_adoption_related_blocks,share_high_adoption_blocks,share_measurable_impact_adoption_blocks,ai_innovation_score_sum_norm_blocks,ai_innovation_score_sum_norm_words,share_ai_innovation_related_blocks,share_high_innovation_blocks,share_measurable_impact_innovation_blocks,share_product_innovation_blocks,share_process_innovation_blocks,share_technology_innovation_blocks,sum_adjusted_score,ai_adoption_score_mean,ai_related_candidate_blocks,high_adoption_candidate_blocks,measurable_impact_candidate_blocks
TEAM,2019,2,2019Q2,36,6654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2019,3,2019Q3,35,8276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2019,4,2019Q4,20,5561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2020,1,2020Q1,25,7954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2020,2,2020Q2,26,9484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2020,3,2020Q3,20,8686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2020,4,2020Q4,21,8773,2,2.0,1.0,1.0,3.95,5.6,1.975,2.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.95,5.6,0.0952380952380952,0.0952380952380952,0.1880952380952381,0.4502450701014476,0.0476190476190476,1.0,0.0,0.2666666666666666,0.6383221247007864,0.0476190476190476,1.0,0.0,0.0,0.0,1.0,3.95,3.95,2.0,1.0,0.0
TEAM,2021,1,2021Q1,24,9423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2021,2,2021Q2,17,8881,5,3.0,3.0,1.0,11.2,5.45,2.24,1.09,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.733333333333334,5.45,0.2941176470588235,0.1764705882352941,0.6588235294117648,1.2611192433284542,0.1764705882352941,1.0,0.0,0.3205882352941177,0.6136696317982209,0.0588235294117647,1.0,0.0,0.0,0.0,1.0,11.2,3.733333333333334,3.0,3.0,0.0
TEAM,2021,3,2021Q3,15,8406,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2021,4,2021Q4,16,8836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2022,1,2022Q1,20,8840,3,2.0,2.0,2.0,8.040000000000001,6.75,2.68,2.25,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0200000000000005,3.375,0.15,0.1,0.402,0.909502262443439,0.1,1.0,0.0,0.3375,0.7635746606334841,0.1,0.0,0.0,0.0,0.0,1.0,8.040000000000001,4.0200000000000005,2.0,2.0,0.0
TEAM,2022,2,2022Q2,20,9357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2022,3,2022Q3,22,7624,1,1.0,1.0,1.0,4.299999999999999,5.45,4.299999999999999,5.45,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.299999999999999,5.45,0.0454545454545454,0.0454545454545454,0.1954545454545454,0.5640083945435466,0.0454545454545454,1.0,1.0,0.2477272727272727,0.7148478488982162,0.0454545454545454,1.0,1.0,0.0,0.0,1.0,4.299999999999999,4.299999999999999,1.0,1.0,1.0
TEAM,2022,4,2022Q4,19,8048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2023,1,2023Q1,20,9258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2023,2,2023Q2,19,7056,3,3.0,2.0,1.0,7.91,6.54,2.6366666666666667,2.18,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.955,6.54,0.1578947368421052,0.1578947368421052,0.4163157894736842,1.121031746031746,0.1052631578947368,1.0,0.0,0.3442105263157894,0.9268707482993196,0.0526315789473684,1.0,0.0,1.0,0.0,0.0,7.91,3.955,3.0,2.0,0.0
TEAM,2023,3,2023Q3,17,7612,2,2.0,2.0,2.0,8.040000000000001,11.54,4.0200000000000005,5.77,2.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0200000000000005,5.77,0.1176470588235294,0.1176470588235294,0.4729411764705883,1.0562270099842357,0.1176470588235294,1.0,0.0,0.6788235294117646,1.51602732527588,0.1176470588235294,1.0,0.0,1.0,0.0,0.0,8.040000000000001,4.0200000000000005,2.0,2.0,0.0
TEAM,2023,4,2023Q4,22,9717,2,2.0,1.0,1.0,3.3000000000000003,5.45,1.65,2.725,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.3000000000000003,5.45,0.0909090909090909,0.0909090909090909,0.15,0.3396109910466193,0.0454545454545454,1.0,0.0,0.2477272727272727,0.5608726973345682,0.0454545454545454,1.0,0.0,0.0,0.0,1.0,3.3000000000000003,3.3000000000000003,2.0,1.0,0.0
TEAM,2024,1,2024Q1,15,7390,2,2.0,2.0,1.0,8.25,5.45,4.125,2.725,2.0,1.0,1.0,1.0,1.0,0.0,0.0,4.125,5.45,0.1333333333333333,0.1333333333333333,0.55,1.1163734776725305,0.1333333333333333,1.0,0.5,0.3633333333333333,0.7374830852503383,0.0666666666666666,1.0,1.0,1.0,0.0,0.0,8.25,4.125,2.0,2.0,1.0
TEAM,2024,2,2024Q2,15,7761,3,3.0,3.0,2.0,9.9,10.9,3.3000000000000003,3.6333333333333337,3.0,2.0,0.0,0.0,1.0,0.0,1.0,3.3000000000000003,5.45,0.2,0.2,0.66,1.2756088132972556,0.2,1.0,0.0,0.7266666666666667,1.4044581883777865,0.1333333333333333,1.0,0.0,0.5,0.0,0.5,9.9,3.3000000000000003,3.0,3.0,0.0
TEAM,2024,3,2024Q3,15,8292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,2024,4,2024Q4,13,8037,5,5.0,5.0,5.0,19.01,30.09,3.802,6.018,5.0,5.0,3.0,3.0,5.0,0.0,0.0,3.802,6.018,0.3846153846153846,0.3846153846153846,1.462307692307692,2.3653104392186135,0.3846153846153846,1.0,0.6,2.3146153846153847,3.743934303844718,0.3846153846153846,1.0,0.6,1.0,0.0,0.0,19.01,3.802,5.0,5.0,3.0
TEAM,2025,1,2025Q1,14,7809,2,2.0,2.0,2.0,8.25,11.0,4.125,5.5,2.0,2.0,2.0,2.0,1.0,0.0,1.0,4.125,5.5,0.1428571428571428,0.1428571428571428,0.5892857142857143,1.0564733000384172,0.1428571428571428,1.0,1.0,0.7857142857142857,1.4086310667178896,0.1428571428571428,1.0,1.0,0.5,0.0,0.5,8.25,4.125,2.0,2.0,2.0
TEAM,2025,2,2025Q2,13,6917,1,1.0,1.0,0.0,3.95,0.0,3.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0769230769230769,0.0769230769230769,0.3038461538461539,0.571056816538962,0.0769230769230769,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3.95,1.0,1.0,1.0
TEAM,2025,3,2025Q3,12,7788,3,3.0,3.0,1.0,14.189999999999998,5.0,4.7299999999999995,1.6666666666666667,3.0,1.0,3.0,1.0,1.0,0.0,0.0,4.7299999999999995,5.0,0.25,0.25,1.1825,1.8220338983050843,0.25,1.0,1.0,0.4166666666666667,0.6420133538777606,0.0833333333333333,1.0,1.0,1.0,0.0,0.0,14.189999999999998,4.7299999999999995,3.0,3.0,3.0
TEAM,2025,4,2025Q4,13,6859,3,3.0,3.0,2.0,14.839999999999998,10.9,4.946666666666666,3.6333333333333337,3.0,2.0,2.0,1.0,1.0,1.0,0.0,4.946666666666666,5.45,0.2307692307692307,0.2307692307692307,1.1415384615384614,2.1635806968945905,0.2307692307692307,1.0,0.6666666666666666,0.8384615384615385,1.5891529377460272,0.1538461538461538,1.0,0.5,0.5,0.5,0.0,14.839999999999998,4.946666666666666,3.0,3.0,2.0
BSY,2020,4,2020Q4,22,9762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2021,1,2021Q1,20,11364,2,1.0,1.0,0.0,3.95,0.0,1.975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.1,0.05,0.1975,0.347588877155931,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3.95,1.0,1.0,0.0
BSY,2021,2,2021Q2,19,10012,1,1.0,1.0,1.0,4.74,6.54,4.74,6.54,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.74,6.54,0.0526315789473684,0.0526315789473684,0.2494736842105263,0.4734318817419097,0.0526315789473684,1.0,1.0,0.3442105263157894,0.6532161406312426,0.0526315789473684,1.0,1.0,0.0,0.0,1.0,4.74,4.74,1.0,1.0,1.0
BSY,2021,3,2021Q3,18,11886,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2021,4,2021Q4,19,9985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2022,1,2022Q1,23,10861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2022,2,2022Q2,24,9626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2022,3,2022Q3,25,10601,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2022,4,2022Q4,23,9904,3,1.0,1.0,1.0,4.74,2.6999999999999997,1.58,0.8999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.74,2.6999999999999997,0.1304347826086956,0.0434782608695652,0.2060869565217391,0.47859450726979,0.0434782608695652,1.0,0.0,0.117391304347826,0.2726171243941841,0.0434782608695652,0.0,0.0,0.0,0.0,1.0,4.74,4.74,1.0,1.0,0.0
BSY,2023,1,2023Q1,25,10728,1,1.0,1.0,0.0,3.3000000000000003,0.0,3.3000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003,0.0,0.04,0.04,0.132,0.3076062639821029,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003,3.3000000000000003,1.0,1.0,0.0
BSY,2023,2,2023Q2,18,8280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2023,3,2023Q3,25,9501,2,2.0,2.0,2.0,9.48,8.7,4.74,4.35,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4.74,4.35,0.08,0.08,0.3792,0.9977897063467004,0.08,1.0,0.0,0.348,0.9156930849384276,0.08,0.5,0.0,0.5,0.0,0.5,9.48,4.74,2.0,2.0,0.0
BSY,2023,4,2023Q4,19,8858,5,4.0,4.0,3.0,11.83,14.8,2.366,2.96,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.9575,4.933333333333334,0.2631578947368421,0.2105263157894736,0.6226315789473684,1.335515917814405,0.2105263157894736,0.5,0.0,0.7789473684210527,1.6708060510273202,0.1578947368421052,0.3333333333333333,0.0,0.0,0.0,1.0,11.83,2.9575,4.0,2.0,0.0
BSY,2024,1,2024Q1,18,9168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2024,2,2024Q2,19,9819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2024,3,2024Q3,20,9323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSY,2024,4,2024Q4,18,8680,3,2.0,2.0,1.0,8.690000000000001,5.45,2.896666666666667,1.8166666666666669,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.345000000000001,5.45,0.1666666666666666,0.1111111111111111,0.4827777777777778,1.001152073732719,0.1111111111111111,1.0,0.0,0.3027777777777778,0.6278801843317973,0.0555555555555555,1.0,0.0,0.0,1.0,0.0,8.690000000000001,4.345000000000001,2.0,2.0,0.0
BSY,2025,1,2025Q1,17,8105,3,3.0,3.0,2.0,12.65,9.04,4.216666666666667,3.013333333333333,3.0,1.0,1.0,1.0,2.0,0.0,0.0,4.216666666666667,4.52,0.1764705882352941,0.1764705882352941,0.7441176470588236,1.5607649599012954,0.1764705882352941,1.0,0.3333333333333333,0.5317647058823529,1.1153608883405304,0.1176470588235294,0.5,0.5,1.0,0.0,0.0,12.65,4.216666666666667,3.0,3.0,1.0
BSY,2025,2,2025Q2,19,8528,3,3.0,3.0,1.0,12.78,5.45,4.260000000000001,1.8166666666666669,3.0,1.0,1.0,1.0,0.0,0.0,1.0,4.260000000000001,5.45,0.1578947368421052,0.1578947368421052,0.6726315789473685,1.49859287054409,0.1578947368421052,1.0,0.3333333333333333,0.2868421052631579,0.6390712945590995,0.0526315789473684,1.0,1.0,0.0,0.0,1.0,12.78,4.260000000000001,3.0,3.0,1.0
BSY,2025,3,2025Q3,16,8725,1,1.0,1.0,1.0,3.3000000000000003,5.0,3.3000000000000003,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3000000000000003,5.0,0.0625,0.0625,0.20625,0.3782234957020057,0.0625,1.0,0.0,0.3125,0.5730659025787965,0.0625,1.0,0.0,1.0,0.0,0.0,3.3000000000000003,3.3000000000000003,1.0,1.0,0.0
BSY,2025,4,2025Q4,24,9769,8,7.0,7.0,4.0,21.369999999999997,23.53,2.6712499999999997,2.94125,5.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0528571428571425,5.8825,0.3333333333333333,0.2916666666666667,0.8904166666666665,2.1875319889446208,0.2916666666666667,0.7142857142857143,0.2857142857142857,0.9804166666666668,2.4086395741631694,0.1666666666666666,1.0,0.5,0.5,0.0,0.5,21.369999999999997,3.0528571428571425,7.0,5.0,2.0
CVLT,2016,1,2016Q1,21,11628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2016,2,2016Q2,23,7790,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2016,3,2016Q3,25,8262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2016,4,2016Q4,25,8502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2017,1,2017Q1,30,9900,2,2.0,2.0,2.0,6.6000000000000005,5.45,3.3000000000000003,2.725,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3000000000000003,2.725,0.0666666666666666,0.0666666666666666,0.22,0.6666666666666667,0.0666666666666666,1.0,0.0,0.1816666666666666,0.5505050505050505,0.0666666666666666,0.0,0.0,0.0,0.5,0.5,6.6000000000000005,3.3000000000000003,2.0,2.0,0.0
CVLT,2017,2,2017Q2,24,9325,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2017,3,2017Q3,31,10389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2017,4,2017Q4,24,9492,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.1053518752633796,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
CVLT,2018,1,2018Q1,25,9198,1,1.0,1.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.04,0.04,0.048,0.1304631441617743,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.0,0.0,0.0
CVLT,2018,2,2018Q2,25,10337,3,3.0,3.0,2.0,11.86,11.99,3.953333333333333,3.9966666666666666,3.0,2.0,0.0,0.0,1.0,0.0,1.0,3.953333333333333,5.995,0.12,0.12,0.4744,1.147334816677953,0.12,1.0,0.0,0.4796,1.159910999322821,0.08,1.0,0.0,0.5,0.0,0.5,11.86,3.953333333333333,3.0,3.0,0.0
CVLT,2018,3,2018Q3,36,9271,3,3.0,3.0,1.0,13.43,1.25,4.476666666666667,0.4166666666666667,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.476666666666667,1.25,0.0833333333333333,0.0833333333333333,0.3730555555555555,1.448603171178945,0.0833333333333333,1.0,0.0,0.0347222222222222,0.1348290367813612,0.0277777777777777,0.0,0.0,0.0,0.0,1.0,13.43,4.476666666666667,3.0,3.0,0.0
CVLT,2018,4,2018Q4,23,10239,2,2.0,2.0,2.0,8.7,13.08,4.35,6.54,2.0,2.0,1.0,1.0,1.0,0.0,1.0,4.35,6.54,0.0869565217391304,0.0869565217391304,0.3782608695652174,0.8496923527688249,0.0869565217391304,1.0,0.5,0.568695652173913,1.277468502783475,0.0869565217391304,1.0,0.5,0.5,0.0,0.5,8.7,4.35,2.0,2.0,1.0
CVLT,2019,1,2019Q1,23,9045,2,1.0,1.0,1.0,5.939999999999999,6.24,2.9699999999999993,3.12,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.939999999999999,6.24,0.0869565217391304,0.0434782608695652,0.2582608695652173,0.6567164179104475,0.0434782608695652,1.0,0.0,0.271304347826087,0.6898839137645109,0.0434782608695652,1.0,0.0,0.0,0.0,1.0,5.939999999999999,5.939999999999999,1.0,1.0,0.0
CVLT,2019,2,2019Q2,17,7008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2019,3,2019Q3,21,6842,1,1.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.7307804735457469,0.0476190476190476,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
CVLT,2019,4,2019Q4,21,6329,1,1.0,1.0,1.0,5.159999999999998,6.54,5.159999999999998,6.54,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.159999999999998,6.54,0.0476190476190476,0.0476190476190476,0.2457142857142856,0.8152946753041552,0.0476190476190476,1.0,1.0,0.3114285714285714,1.0333386000948015,0.0476190476190476,1.0,1.0,0.0,0.0,1.0,5.159999999999998,5.159999999999998,1.0,1.0,1.0
CVLT,2020,1,2020Q1,22,6659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2020,2,2020Q2,12,4214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2020,3,2020Q3,21,5606,1,1.0,1.0,0.0,2.82,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0476190476190476,0.0476190476190476,0.1342857142857142,0.5030324652158402,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2.82,1.0,0.0,0.0
CVLT,2020,4,2020Q4,25,5546,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2021,1,2021Q1,69,18329,1,1.0,1.0,0.0,4.74,0.0,4.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0144927536231884,0.0144927536231884,0.068695652173913,0.2586065797370288,0.0144927536231884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,4.74,1.0,1.0,0.0
CVLT,2021,2,2021Q2,16,5555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVLT,2021,3,2021Q3,18,5182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
